hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval
S08000016,C81,Hodgkin lymphoma,Female,NA,1994,1,1.82020058610459,0.0460834889318879,10.1415085657527,1.71037628278221,NA,z,NA,z,2.28050171037628,NA,z,NA,z,69.090472948465,1.74921932765301,384.947476980158
S08000016,C81,Hodgkin lymphoma,Female,NA,1995,1,1.8138944313440999,0.0459238309165426,10.1063729202592,1.68612191958495,NA,z,NA,z,1.55642023346304,NA,z,NA,z,84.7582431867486,2.14589292608785,472.24270547904
S08000016,C81,Hodgkin lymphoma,Female,NA,1996,1,1.81653042688465,0.0459905685454858,10.1210597473913,1.74672489082969,NA,z,NA,z,2.32896652110626,NA,z,NA,z,85.2392268837933,2.1580703789732,474.922575115828
S08000016,C81,Hodgkin lymphoma,Female,NA,1997,3,5.44721647238261,1.12334699294695,15.919078094459,5.85457504388531,NA,z,NA,z,7.80610005851375,NA,z,NA,z,227.200058125033,46.8541140940727,663.974983681164
S08000016,C81,Hodgkin lymphoma,Female,NA,1998,2,3.63002758820967,0.439613181617477,13.1129077750181,3.7037037037037,NA,z,NA,z,3.17460317460317,NA,z,NA,z,149.372828910856,18.0897425622848,539.586017462653
S08000016,C81,Hodgkin lymphoma,Female,NA,1999,2,3.6440492675461,0.441311272035502,13.1635589019094,4.38003962829927,NA,z,NA,z,4.732350042913,NA,z,NA,z,201.692895026393,24.4259452958931,728.584085682361
S08000016,C81,Hodgkin lymphoma,Female,NA,2000,2,3.62673630000363,0.439214591346544,13.1010185103615,3.13751537515375,NA,z,NA,z,0.70750307503075,NA,z,NA,z,163.774827279211,19.8338913794801,591.610987463869
S08000016,C81,Hodgkin lymphoma,Female,NA,2001,0,0,0,5.39936966918514,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C81,Hodgkin lymphoma,Female,NA,2002,2,3.59343838151535,0.435182058939513,12.98073497983,3.4799143736885,NA,z,NA,z,2.32005365398152,NA,z,NA,z,157.282244369097,19.0476094682073,568.15754562268
S08000016,C81,Hodgkin lymphoma,Female,NA,2003,0,0,0,5.3403670021997804,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C81,Hodgkin lymphoma,Female,NA,2004,2,3.53538031853777,0.428150958165783,12.7710092940269,3.54750624234207,NA,z,NA,z,3.16665893355192,NA,z,NA,z,134.728351264451,16.3162283795903,486.685128936531
S08000016,C81,Hodgkin lymphoma,Female,NA,2005,2,3.51222253441978,0.425346443073836,12.6873554153624,3.43105041283243,NA,z,NA,z,1.82376008050674,NA,z,NA,z,170.607592205914,20.6613709111587,616.293283715072
S08000016,C81,Hodgkin lymphoma,Female,NA,2006,0,0,0,5.23866796109817,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.573227355399
S08000016,C81,Hodgkin lymphoma,Female,NA,2007,1,1.72875788745786,0.0437683602459848,9.63202245818808,1.32415254237288,NA,z,NA,z,0.264830508474576,NA,z,NA,z,77.7943393651927,1.96958214631264,433.442316776534
S08000016,C81,Hodgkin lymphoma,Female,NA,2008,1,1.70916797702878,0.043272386655312,9.52287446321682,1.61877782274383,NA,z,NA,z,0.404694455685957,NA,z,NA,z,70.7269917067533,1.79065239533804,394.065575903922
S08000016,C81,Hodgkin lymphoma,Female,NA,2009,3,5.11256156376216,1.0543331053624,14.9410744384572,5.46165226316354,NA,z,NA,z,4.88894111866992,NA,z,NA,z,176.125518122353,36.3213160642813,514.713503976174
S08000016,C81,Hodgkin lymphoma,Female,NA,2010,1,1.701866948042,0.0430875406053369,9.48219573331557,1.61812297734628,NA,z,NA,z,0.647249190938511,NA,z,NA,z,60.13649471549,1.52252422605504,335.059103335792
S08000016,C81,Hodgkin lymphoma,Female,NA,2011,2,3.40802590099685,0.412727747369796,12.3109613491079,2.76326843019023,NA,z,NA,z,0.886735265814232,NA,z,NA,z,130.226248783522,15.7710028826719,470.421986800133
S08000016,C81,Hodgkin lymphoma,Female,NA,2012,3,5.1249636981738,1.05689072363736,14.9773187381354,4.31687048771996,NA,z,NA,z,1.3846136600053,NA,z,NA,z,238.86699141609,49.260116223025904,698.070713697552
S08000016,C81,Hodgkin lymphoma,Female,NA,2013,4,6.82955146920726,1.86082291592195,17.4863642462799,6.57401951835634,NA,z,NA,z,3.99817563946236,NA,z,NA,z,286.658731458496,78.1048563660655,733.96020445273
S08000016,C81,Hodgkin lymphoma,Female,NA,2014,1,1.70296827370106,0.0431154237569011,9.48833192714514,1.27728750580585,NA,z,NA,z,0.696702275894101,NA,z,NA,z,62.9173487539198,1.59292935463234,350.553030360175
S08000016,C81,Hodgkin lymphoma,Female,NA,2015,4,6.80769950814371,1.8548689919947,17.430414547039,7.65757770531598,NA,z,NA,z,6.2955607351727,NA,z,NA,z,259.943468363297,70.8258463173719,665.558520458675
S08000016,C81,Hodgkin lymphoma,Female,NA,2016,1,1.6945131663673,0.0429013589729385,9.44122308424932,1.91413727098715,NA,z,NA,z,1.64068908941756,NA,z,NA,z,65.2397205038033,1.65172671666403,363.492457571716
S08000016,C81,Hodgkin lymphoma,Female,NA,2017,3,5.06491533149871,1.04450730680826,14.8018319287912,4.285221563684,NA,z,NA,z,2.85223009302692,NA,z,NA,z,163.94694065793,33.8098006063602,479.122532565636
S08000016,C81,Hodgkin lymphoma,Female,NA,2018,2,3.37376225097417,0.408578260393659,12.1871892642229,3.60274735702188,NA,z,NA,z,3.88221647142194,NA,z,NA,z,135.112306452167,16.3627271340953,488.072107091357
S08000016,C64-C65,Kidney,All,d,1994,13,12.3281175912755,6.56420340540901,21.0814565368979,12.9475842586966,NA,z,NA,z,7.18310281339777,NA,z,NA,z,100.794359637578,53.6687514440359,172.361424696974
S08000016,C64-C65,Kidney,All,d,1995,10,9.43930526713234,4.52651377773498,17.359218465185702,10.844197924335,NA,z,NA,z,4.14424385739672,NA,z,NA,z,76.9860555042374,36.9178060324844,141.580097099347
S08000016,C64-C65,Kidney,All,d,1996,13,12.2803703003968,6.53877998394464,20.99980721534,13.3125052258551,NA,z,NA,z,6.0656505471829,NA,z,NA,z,89.8095292102149,47.819791879425,153.577030120502
S08000016,C64-C65,Kidney,All,d,1997,13,12.2687806719517,6.53260899490732,20.9799885977339,13.0302019749521,NA,z,NA,z,6.1322665298448,NA,z,NA,z,96.5200466235047,51.3928597813362,165.052219267666
S08000016,C64-C65,Kidney,All,d,1998,18,16.974726518295,10.0602987367027,26.8273861444059,19.6244354552998,NA,z,NA,z,10.2128280435133,NA,z,NA,z,120.48366973123,71.4062585387767,190.416141814781
S08000016,C64-C65,Kidney,All,d,1999,10,9.45090256119459,4.53207513102016,17.3805463018786,10.3694135997961,NA,z,NA,z,4.92424409254689,NA,z,NA,z,65.9754537657868,31.6377945210662,121.33120847865
S08000016,C64-C65,Kidney,All,d,2000,18,16.9411764705882,10.0404148521407,26.7743626047322,17.3934867200604,NA,z,NA,z,7.67142553007913,NA,z,NA,z,125.244299848236,74.2277096590878,197.939989830945
S08000016,C64-C65,Kidney,All,d,2001,23,21.505376344086,13.6325638495042,32.2686235575811,21.4347709759853,13.5255141974673,NA,31.1356469822812,NA,9.59432004226868,5.79762150002238,NA,14.3317786159742,NA,156.118218651505,98.9655586484437,234.253981308769
S08000016,C64-C65,Kidney,All,d,2002,13,12.0896494001674,6.43722913698856,20.6736686674964,12.2484365964543,NA,z,NA,z,6.11733717629185,NA,z,NA,z,86.0793087751772,45.8336066000172,147.198239571818
S08000016,C64-C65,Kidney,All,d,2003,11,10.1485376879786,5.06611344887613,18.1585372389537,10.0758517851123,NA,z,NA,z,5.73611754971201,NA,z,NA,z,70.2287690159145,35.0579484600019,125.658666955729
S08000016,C64-C65,Kidney,All,d,2004,23,21.0141617176793,13.3211759132432,31.5315604338355,21.0121503773281,13.255043874795,NA,30.5275007936125,NA,9.69919232336704,5.81569808351901,NA,14.559747030982,NA,134.941487583551,85.5413277124872,202.478487028713
S08000016,C64-C65,Kidney,All,d,2005,16,14.5124716553288,8.29513147722588,23.5673447596925,14.4924275169541,NA,z,NA,z,7.30537346984153,NA,z,NA,z,90.8624447370462,51.9357379870722,147.554917706949
S08000016,C64-C65,Kidney,All,d,2006,21,18.9428107523002,11.7258984160889,28.9560984439323,17.6702094073565,10.8811085614845,NA,26.0785983145319,NA,9.51536796128385,5.46642935108491,NA,14.6680762407438,NA,113.815507457687,70.4535929791936,173.979093255245
S08000016,C64-C65,Kidney,All,d,2007,31,27.6292335115865,18.7727236890747,39.2174915358723,26.4276485332423,17.8374869671747,NA,36.6795567703902,NA,11.7015524991569,7.25944463421329,NA,17.1869554173021,NA,147.109969817601,99.9540871858001,208.810859474072
S08000016,C64-C65,Kidney,All,d,2008,27,23.817925194072,15.6961627838433,34.6538306679271,24.4098229007057,16.0245388136045,NA,34.5315639790309,NA,11.4973468033958,7.02088910921406,NA,17.0599182556936,NA,126.496076699641,83.3617116191659,184.045150297034
S08000016,C64-C65,Kidney,All,d,2009,17,14.9661061713179,8.71830836306655,23.9621857697919,15.6996649233588,NA,z,NA,z,5.6832802157822,NA,z,NA,z,74.067404246558,43.1469924428936,118.589089221061
S08000016,C64-C65,Kidney,All,d,2010,23,20.2286719437115,12.8232427766444,30.3529401009965,18.8331654585873,11.5529348128777,NA,27.8635096773716,NA,10.1609378777933,5.38998275925133,NA,16.4191894003365,NA,95.4495567549304,60.5068312243833,143.221200428321
S08000016,C64-C65,Kidney,All,d,2011,22,19.3185809624166,12.1068518372231,29.2485637400116,16.7891254769307,10.4685721974016,NA,24.5784176391427,NA,8.49821915611648,5.08366207435546,NA,12.7757855871926,NA,91.8026572106388,57.5322365175185,138.990326264208
S08000016,C64-C65,Kidney,All,d,2012,18,15.8283503341541,9.38088355645404,25.0156175409145,13.9478512659586,NA,z,NA,z,6.03529819747195,NA,z,NA,z,76.219372440934,45.17243063995,120.45946860784
S08000016,C64-C65,Kidney,All,d,2013,8,7.02493853178785,3.03286984259616,13.8419294170998,5.96843677636904,NA,z,NA,z,3.6567296787513,NA,z,NA,z,30.0154047585442,12.9585213441488,59.1423130912029
S08000016,C64-C65,Kidney,All,d,2014,36,31.5678709224833,22.1097486998555,43.7032396433148,29.1313102295484,20.1410395702567,NA,39.7544673854463,NA,13.2747851485934,8.73638622856078,NA,18.7474646493159,NA,127.429073755982,89.2497566503125,176.415551164615
S08000016,C64-C65,Kidney,All,d,2015,28,24.5549416820135,16.3165804225709,35.4887274780919,20.6504071830773,13.6800303581254,NA,29.0331925087673,NA,9.78525893075309,6.21565498079947,NA,14.151845179599,NA,99.1991424370652,65.9171097364101,143.370380496084
S08000016,C64-C65,Kidney,All,d,2016,27,23.5746092726796,15.5358160584692,34.2998187768813,20.3973464257106,13.402887892347,NA,28.8370517905114,NA,7.93632129095771,4.98724350138009,NA,11.5594265836167,NA,97.4440203073423,64.2162233945067,141.775933538205
S08000016,C64-C65,Kidney,All,d,2017,25,21.735350373848,14.0659727419834,32.0856648387501,18.4674678563332,11.9116374046397,NA,26.4376844157445,NA,9.77161443893184,5.14632373955635,NA,15.8551153564453,NA,85.8800805361764,55.5770600024303,126.77594025464
S08000016,C64-C65,Kidney,All,d,2018,17,14.7479829964431,8.59124357561143,23.612949436893,12.3405282039759,NA,z,NA,z,7.30320102141493,NA,z,NA,z,58.7158699174876,34.2041579744642,94.0097956336948
S08000016,C64-C65,Kidney,Male,NA,1994,7,13.8583674843103,5.57178248603248,28.5535336099115,15.8370288715438,NA,z,NA,z,7.97106179471031,NA,z,NA,z,95.0348676232355,38.2089457207022,195.808149110327
S08000016,C64-C65,Kidney,Male,NA,1995,4,7.87246604999016,2.14498203823327,20.1566397862698,10.8695017858708,NA,z,NA,z,3.53801575359145,NA,z,NA,z,51.9347589830932,14.1504738758255,132.973609865267
S08000016,C64-C65,Kidney,Male,NA,1996,9,17.7130486124779,8.09953374803844,33.624883785513,20.0400621978371,NA,z,NA,z,9.49158981170861,NA,z,NA,z,105.887579800643,48.4185441397855,201.007609871162
S08000016,C64-C65,Kidney,Male,NA,1997,7,13.7562394371733,5.53072171426299,28.3431108000283,15.3566507896633,NA,z,NA,z,6.84878462991983,NA,z,NA,z,87.1660711152917,35.04528141329,179.595420892988
S08000016,C64-C65,Kidney,Male,NA,1998,12,23.5552763819095,12.1713550343951,41.1463274343926,28.8097215012998,NA,z,NA,z,13.07863555936,NA,z,NA,z,133.987344620128,69.2332161612791,234.048926636183
S08000016,C64-C65,Kidney,Male,NA,1999,7,13.7454345520952,5.52637759007161,28.3208486071994,15.3477047900515,NA,z,NA,z,7.00143745866514,NA,z,NA,z,76.723432131312,30.8467989394509,158.079593466503
S08000016,C64-C65,Kidney,Male,NA,2000,10,19.5679398872887,9.38358777421031,35.986138153604,21.7886982457145,NA,z,NA,z,10.4956909083874,NA,z,NA,z,119.570209653314,57.3385631765689,219.893872754316
S08000016,C64-C65,Kidney,Male,NA,2001,11,21.3729185691802,10.6692839435694,38.2420551291157,22.7165553004505,NA,z,NA,z,10.8034279096902,NA,z,NA,z,121.112596212056,60.4589716629816,216.70388937197
S08000016,C64-C65,Kidney,Male,NA,2002,6,11.5667110057255,4.2447790825494,25.1758603175422,12.6221737734929,NA,z,NA,z,5.43552679641932,NA,z,NA,z,67.375875576941,24.7257588761302,146.648916140252
S08000016,C64-C65,Kidney,Male,NA,2003,6,11.4735916166291,4.21060590792605,24.9731786103926,11.959227171562,NA,z,NA,z,8.69415910932766,NA,z,NA,z,64.1813444613672,23.5534222584669,139.695766787258
S08000016,C64-C65,Kidney,Male,NA,2004,17,32.1488681707294,18.7279004323215,51.4734522511897,32.9059628515949,NA,z,NA,z,15.2344202827804,NA,z,NA,z,160.731900721361,93.6322553261177,257.347343399064
S08000016,C64-C65,Kidney,Male,NA,2005,11,20.6355757325629,10.3012050561604,36.9227451193148,21.2389416019489,NA,z,NA,z,10.5309399932191,NA,z,NA,z,103.033070011848,51.4337373239814,184.35462291972
S08000016,C64-C65,Kidney,Male,NA,2006,12,22.3567768979972,11.5520728620814,39.0527900292072,21.6516127917011,NA,z,NA,z,13.5954730104405,NA,z,NA,z,104.21694158623,53.8504144922279,182.046023710054
S08000016,C64-C65,Kidney,Male,NA,2007,17,31.2758715849508,18.2193477501744,50.0757001488485,31.1938756591261,NA,z,NA,z,13.655827797827,NA,z,NA,z,137.952620350191,80.3624850671563,220.875508861217
S08000016,C64-C65,Kidney,Male,NA,2008,15,27.346313716911,15.3055241974464,45.1035857789795,28.7518076596246,NA,z,NA,z,10.5446462243904,NA,z,NA,z,117.830441791697,65.9488038025164,194.343394643364
S08000016,C64-C65,Kidney,Male,NA,2009,9,16.3901586203129,7.49462420531102,31.1136265072921,19.768456137887,NA,z,NA,z,6.69602242964631,NA,z,NA,z,67.7462686712092,30.9779079485843,128.603520534961
S08000016,C64-C65,Kidney,Male,NA,2010,8,14.561074607306,6.28643850084364,28.6911217855396,14.9486457431361,NA,z,NA,z,8.33933514884969,NA,z,NA,z,56.3206554238916,24.3152614898252,110.974143556514
S08000016,C64-C65,Kidney,Male,NA,2011,15,27.1763746716188,15.2104106038288,44.8232971672902,23.5797694222602,NA,z,NA,z,13.9460723926033,NA,z,NA,z,104.970353931644,58.7511102500719,173.13263541908
S08000016,C64-C65,Kidney,Male,NA,2012,11,19.933675226066,9.9508188522495,35.6668512282804,18.5047377875417,NA,z,NA,z,8.121750872314,NA,z,NA,z,79.2154497836478,39.544067120437,141.73832122639
S08000016,C64-C65,Kidney,Male,NA,2013,4,7.23183453562582,1.9704315120434,18.5163686706147,6.20119067063647,NA,z,NA,z,3.72684473713928,NA,z,NA,z,23.5894288870898,6.42732543191492,60.3983069373148
S08000016,C64-C65,Kidney,Male,NA,2014,21,37.9616406659556,23.4988538912059,58.0284002511675,36.0375756494664,21.8766573794923,NA,53.675437341499,NA,14.2396359387365,8.26379976627553,NA,21.8147939007317,NA,121.237500942819,75.047923925617,185.324398702042
S08000016,C64-C65,Kidney,Male,NA,2015,15,27.1380239900132,15.1889460184599,44.7600435501707,23.4863042165845,NA,z,NA,z,11.2810609825082,NA,z,NA,z,84.9126703810708,47.5249770276562,140.050536679335
S08000016,C64-C65,Kidney,Male,NA,2016,19,34.2243677498379,20.6053050730722,53.4455896887125,29.704322387849,NA,z,NA,z,11.2244515986549,NA,z,NA,z,105.231883354359,63.3564679932117,164.332621161545
S08000016,C64-C65,Kidney,Male,NA,2017,14,25.0945526895983,13.7194254715098,42.1043953500432,22.2757468793364,NA,z,NA,z,13.4076605347328,NA,z,NA,z,78.1839409121468,42.7438880334269,131.179367845593
S08000016,C64-C65,Kidney,Male,NA,2018,8,14.2885209594742,6.16876918099717,28.1540824451112,11.5996908545198,NA,z,NA,z,6.49076708627331,NA,z,NA,z,43.1739454219677,18.639445236947,85.069883883597
S08000016,C64-C65,Kidney,Female,NA,1994,6,10.9212035166275,4.00788921074437,23.7708622700062,10.0581396458494,NA,z,NA,z,6.39514383208522,NA,z,NA,z,108.463213526796,39.8040877633006,236.078753242016
S08000016,C64-C65,Kidney,Female,NA,1995,6,10.8833665880646,3.99400372481562,23.6885072057295,10.8188940627992,NA,z,NA,z,4.75047196120198,NA,z,NA,z,113.477442077169,41.6442212684265,246.992617824776
S08000016,C64-C65,Kidney,Female,NA,1996,4,7.2661217075386,1.97977361240023,18.6041574485081,6.58494825387307,NA,z,NA,z,2.63971128265719,NA,z,NA,z,66.9400247043043,18.238903758728,171.393049735712
S08000016,C64-C65,Kidney,Female,NA,1997,6,10.8944329447652,3.99806488268666,23.7125940053722,10.7037531602408,NA,z,NA,z,5.41574842976977,NA,z,NA,z,110.333524569423,40.4904589528006,240.149632987884
S08000016,C64-C65,Kidney,Female,NA,1998,6,10.890082764629,3.99646844324606,23.7031254946252,10.4391494092998,NA,z,NA,z,7.34702052766667,NA,z,NA,z,100.27216758755701,36.798118266019,218.250294631891
S08000016,C64-C65,Kidney,Female,NA,1999,3,5.46607390131915,1.12723584814445,15.9741875040856,5.39112240954069,NA,z,NA,z,2.84705072642864,NA,z,NA,z,49.7226070888384,10.2539969611852,145.310558029117
S08000016,C64-C65,Kidney,Female,NA,2000,8,14.5069452000145,6.26306926476717,28.5844652743505,12.9982751944062,NA,z,NA,z,4.84716015177091,NA,z,NA,z,133.141955395471,57.4812462025116,262.342729505669
S08000016,C64-C65,Kidney,Female,NA,2001,12,21.6282464899158,11.1756305692234,37.7801940201088,20.15298665152,NA,z,NA,z,8.38521217484715,NA,z,NA,z,212.390587161117,109.745315673176,371.003613017499
S08000016,C64-C65,Kidney,Female,NA,2002,7,12.5770343353037,5.05662010442508,25.9134976044386,11.8746994194156,NA,z,NA,z,6.79914755616438,NA,z,NA,z,112.956294300936,45.4142887310224,232.733137537615
S08000016,C64-C65,Kidney,Female,NA,2003,5,8.91329150028523,2.89412148837425,20.8006490290264,8.19247639866259,NA,z,NA,z,2.77807599009636,NA,z,NA,z,79.1817576341692,25.7101011729458,184.783808539986
S08000016,C64-C65,Kidney,Female,NA,2004,6,10.6061409556133,3.89226680364648,23.0851037148339,9.11833790306121,NA,z,NA,z,4.16396436395365,NA,z,NA,z,92.7671610767779,34.0439131479362,201.915055037498
S08000016,C64-C65,Kidney,Female,NA,2005,5,8.78055633604945,2.85102274184887,20.4908894340452,7.74591343195929,NA,z,NA,z,4.07980694646392,NA,z,NA,z,72.1203969863743,23.4172965914632,168.304948345919
S08000016,C64-C65,Kidney,Female,NA,2006,9,15.7383929352103,7.19659543128151,29.8763722154746,13.6888060230119,NA,z,NA,z,5.43526291212721,NA,z,NA,z,129.748991644255,59.3295010694147,246.304002251325
S08000016,C64-C65,Kidney,Female,NA,2007,14,24.2026104244101,13.2317923352072,40.6078677877701,21.6614214073585,NA,z,NA,z,9.74727720048673,NA,z,NA,z,160.007322560522,87.4774921839839,268.465098833285
S08000016,C64-C65,Kidney,Female,NA,2008,12,20.5100157243454,10.5978244149898,35.8268699121094,20.0678381417867,NA,z,NA,z,12.4500473824012,NA,z,NA,z,139.30197890063,71.9793652472492,243.332523175408
S08000016,C64-C65,Kidney,Female,NA,2009,8,13.6334975033658,5.88597654484314,26.8634251098234,11.6308737088306,NA,z,NA,z,4.67053800191808,NA,z,NA,z,82.7540364529919,35.7273192321452,163.058441917911
S08000016,C64-C65,Kidney,Female,NA,2010,15,25.52800422063,14.2878301754341,42.1045607847068,22.7176851740385,NA,z,NA,z,11.982540606737,NA,z,NA,z,151.635889080485,84.8694560279047,250.100338974903
S08000016,C64-C65,Kidney,Female,NA,2011,7,11.928090653489,4.79571108719411,24.5764255971754,9.9984815316012,NA,z,NA,z,3.05036591962968,NA,z,NA,z,72.3536718766485,29.0899286816331,149.076217243434
S08000016,C64-C65,Kidney,Female,NA,2012,7,11.9582486290722,4.80783615750699,24.6385625530901,9.39096474437544,NA,z,NA,z,3.9488455226299,NA,z,NA,z,71.9434573030253,28.9250011474616,148.231018440004
S08000016,C64-C65,Kidney,Female,NA,2013,4,6.82955146920726,1.86082291592195,17.4863642462799,5.7356828821016,NA,z,NA,z,3.58661462036331,NA,z,NA,z,41.2531356845204,11.2400910340168,105.624411812869
S08000016,C64-C65,Kidney,Female,NA,2014,15,25.5445241055159,14.2970762295998,42.1318078225607,22.2250448096303,NA,z,NA,z,12.3099343584502,NA,z,NA,z,137.241526653113,76.8130406470372,226.359027176992
S08000016,C64-C65,Kidney,Female,NA,2015,13,22.1250234014671,11.7806431421002,37.8344638394725,17.8145101495701,NA,z,NA,z,8.28945687899798,NA,z,NA,z,123.096242366132,65.543564729189,210.498323372059
S08000016,C64-C65,Kidney,Female,NA,2016,8,13.5561053309384,5.85256409792338,26.7109316775567,11.0903704635721,NA,z,NA,z,4.64819098326058,NA,z,NA,z,82.8770606826971,35.7804323625297,163.30084869435
S08000016,C64-C65,Kidney,Female,NA,2017,11,18.5713562154953,9.27075411057865,33.2292862070571,14.6591888333299,NA,z,NA,z,6.13556834313087,NA,z,NA,z,98.1803720616912,49.0112879914296,175.671805833502
S08000016,C64-C65,Kidney,Female,NA,2018,9,15.1819301293838,6.94214520230484,28.8200324748556,13.0813655534321,NA,z,NA,z,8.11563495655656,NA,z,NA,z,86.3450483532164,39.4824543427398,163.909797790887
S08000016,C91-C95,Leukaemias,All,d,1994,20,18.9663347558084,11.5851300003831,29.2919657683021,20.821789271459,12.611771323316,NA,31.0565943778399,NA,9.35533864714722,4.86662929966843,NA,15.286394070869,NA,127.641950924767,77.967019669579,197.132640819942
S08000016,C91-C95,Leukaemias,All,d,1995,20,18.8786105342647,11.5315457668529,29.156482822989,19.782317783415,11.9715280433268,NA,29.5228414814413,NA,11.9623470173331,6.55030541387387,NA,18.9771813200131,NA,133.346475525499,81.4514914950926,205.942816401069
